k_s_N_per_m,c_s_Ns_per_m,k_s_kN_per_m,c_s_kNs_per_m,balanced_score,bump_peak_sprung_mass_acceleration_mps2,sine_rms_sprung_mass_acceleration_mps2,bump_peak_suspension_deflection_m,sine_peak_tyre_deflection_m,baseline_k_s_N_per_m,baseline_c_s_Ns_per_m,selected_k_s_N_per_m,selected_c_s_Ns_per_m
12857.1428571429,1485.71428571429,12.8571428571429,1.48571428571429,0.960454843897702,8.96888621556574,1.27985910367439,0.0418166647618355,0.00267920053225005,15000,1200,10000,1150
12857.1428571429,1542.85714285714,12.8571428571429,1.54285714285714,0.967998126311023,9.1823077817668,1.28627673286891,0.041368704142138,0.00270592589365634,15000,1200,10000,1150
12857.1428571429,1600,12.8571428571429,1.6,0.975339324126417,9.39103966226667,1.29249629384292,0.0409310925047679,0.00273170266620073,15000,1200,10000,1150
13571.4285714286,800,13.5714285714286,0.8,0.886010819357722,5.97116645471862,1.28699000365072,0.0480632088134329,0.00249247846481584,15000,1200,10000,1150
13571.4285714286,857.142857142857,13.5714285714286,0.857142857142857,0.894835380035558,6.25608505949203,1.29213069180661,0.047444323023444,0.0025214213215753,15000,1200,10000,1150
13571.4285714286,914.285714285714,13.5714285714286,0.914285714285714,0.90352559523949,6.53339828010954,1.2973176839717,0.0468425771772655,0.00255040693056739,15000,1200,10000,1150
13571.4285714286,971.428571428571,13.5714285714286,0.971428571428571,0.912114605590599,6.80488738989269,1.30251897699492,0.0462572435498763,0.00257926002083469,15000,1200,10000,1150
13571.4285714286,1028.57142857143,13.5714285714286,1.02857142857143,0.920545346868238,7.06943051873836,1.30770603118861,0.0456876341802298,0.00260782928961036,15000,1200,10000,1150
13571.4285714286,1085.71428571429,13.5714285714286,1.08571428571429,0.928784579400832,7.32656626960876,1.31285376543684,0.0451330983440667,0.00263598632319572,15000,1200,10000,1150
13571.4285714286,1142.85714285714,13.5714285714286,1.14285714285714,0.936827977704184,7.57665731301568,1.31794046785889,0.0445930202035973,0.00266362411777694,15000,1200,10000,1150
13571.4285714286,1200,13.5714285714286,1.2,0.944672621946053,7.82003712520154,1.32294764166075,0.0440668166201821,0.00269065534425111,15000,1200,10000,1150
