k_s_N_per_m,c_s_Ns_per_m,k_s_kN_per_m,c_s_kNs_per_m,balanced_score,bump_peak_sprung_mass_acceleration_mps2,sine_rms_sprung_mass_acceleration_mps2,bump_peak_suspension_deflection_m,sine_peak_tyre_deflection_m,baseline_k_s_N_per_m,baseline_c_s_Ns_per_m,selected_k_s_N_per_m,selected_c_s_Ns_per_m
26000,2521.42857142857,26,2.52142857142857,0.97225313051045,12.0163982376744,2.1565027776318,0.0330433527734997,0.00471245933960336,25000,2000,18000,2300
26000,2600,26,2.6,0.967777467836194,12.2203888118489,2.122698567436,0.0326717132679321,0.00464768931969477,25000,2000,18000,2300
27000,1500,27,1.5,1.13381969133613,8.91079150567384,3.11899785931736,0.0388242284987763,0.00662650272556743,25000,2000,18000,2300
27000,1578.57142857143,27,1.57857142857143,1.11289443730078,9.18154586323737,3.0027770779842,0.0382846648132398,0.0063944457260487,25000,2000,18000,2300
27000,1657.14285714286,27,1.65714285714286,1.09435524683219,9.44655277594514,2.89831015438145,0.0377612684968292,0.00618634234514312,25000,2000,18000,2300
27000,1735.71428571429,27,1.73571428571429,1.07787950590648,9.70589088493518,2.80404875249567,0.0372532641893189,0.00599900398779827,25000,2000,18000,2300
27000,1814.28571428571,27,1.81428571428571,1.06319692066193,9.95964487545716,2.71869561123209,0.0367599270953355,0.0058297608001654,25000,2000,18000,2300
27000,1892.85714285714,27,1.89285714285714,1.0500795589489,10.207904793365,2.64115650767186,0.0362805789710036,0.00567636244460653,25000,2000,18000,2300
27000,1971.42857142857,27,1.97142857142857,1.03833405141776,10.4507651387852,2.57050270204596,0.0358145844794684,0.00553690050383774,25000,2000,18000,2300
27000,2050,27,2.05,1.02779544474627,10.688324435149,2.505941324798,0.0353613478840617,0.00540974727694023,25000,2000,18000,2300
27000,2128.57142857143,27,2.12857142857143,1.01832231901126,10.9206851800989,2.44679183536353,0.0349203100712657,0.00529350710999883,25000,2000,18000,2300
27000,2207.14285714286,27,2.20714285714286,1.00979281236877,11.1479513040872,2.39246716282859,0.0344909456077354,0.00518697739492448,25000,2000,18000,2300
27000,2285.71428571429,27,2.28571428571429,1.00210149631662,11.370229664149,2.34245848662422,0.0340727603185475,0.00508911708748382,25000,2000,18000,2300
