k_s_N_per_m,c_s_Ns_per_m,k_s_kN_per_m,c_s_kNs_per_m,balanced_score,bump_peak_sprung_mass_acceleration_mps2,sine_rms_sprung_mass_acceleration_mps2,bump_peak_suspension_deflection_m,sine_peak_tyre_deflection_m,baseline_k_s_N_per_m,baseline_c_s_Ns_per_m,selected_k_s_N_per_m,selected_c_s_Ns_per_m
44285.7142857143,3000,44.2857142857143,3,0.992063346086294,13.1245215353492,2.42903168431278,0.0287488735635321,0.00538717773881221,40000,2850,30000,3600
44285.7142857143,3100,44.2857142857143,3.1,0.985629091362732,13.3459663554196,2.38971876508351,0.0283879875330362,0.0053054429653967,40000,2850,30000,3600
44285.7142857143,3200,44.2857142857143,3.2,0.979590725870678,13.5623270629447,2.35250509903191,0.0280364397367599,0.00522815191835071,40000,2850,30000,3600
44285.7142857143,3300,44.2857142857143,3.3,0.973922151817592,13.7737093868284,2.31726615627734,0.0276938465564099,0.00515503648847776,40000,2850,30000,3600
44285.7142857143,3400,44.2857142857143,3.4,0.968598870259212,13.980223924807,2.2838839204427,0.0273598463473198,0.0050858428985763,40000,2850,30000,3600
44285.7142857143,3500,44.2857142857143,3.5,0.963597896884879,14.1819827851983,2.25224690772004,0.0270340970209051,0.00502033170104231,40000,2850,30000,3600
44285.7142857143,3600,44.2857142857143,3.6,0.958909603499827,14.3791009298056,2.22225007463558,0.026717686926212,0.00495827754057502,40000,2850,30000,3600
45714.2857142857,2200,45.7142857142857,2.2,1.05659107249322,11.1779823923653,2.81673299051415,0.0318302079491974,0.00620267891526135,40000,2850,30000,3600
45714.2857142857,2300,45.7142857142857,2.3,1.04675118082027,11.440730701574,2.75995188281041,0.031383399358218,0.0060834702445354,40000,2850,30000,3600
45714.2857142857,2400,45.7142857142857,2.4,1.03745576537653,11.6981048915258,2.70586771284938,0.0309498200494692,0.00597003295557046,40000,2850,30000,3600
45714.2857142857,2500,45.7142857142857,2.5,1.02868256345818,11.9500779376601,2.65440002920503,0.0305288308293645,0.00586218833508279,40000,2850,30000,3600
45714.2857142857,2600,45.7142857142857,2.6,1.0204079454789,12.1966526065477,2.60545660382855,0.0301198367884725,0.0057597331375301,40000,2850,30000,3600
45714.2857142857,2700,45.7142857142857,2.7,1.01260756939268,12.4378551850448,2.55893746804324,0.0297222839905433,0.00566244819527277,40000,2850,30000,3600
45714.2857142857,2800,45.7142857142857,2.8,1.00525692712794,12.6737329667602,2.51473809446219,0.0293356548871443,0.00557010519528881,40000,2850,30000,3600
45714.2857142857,2900,45.7142857142857,2.9,0.998331696015702,12.9043481909915,2.47275187428531,0.0289594655663708,0.00548247194425819,40000,2850,30000,3600
45714.2857142857,3000,45.7142857142857,3,0.99180808168788,13.1297773339766,2.43287201937433,0.0285932632005051,0.00539931640050904,40000,2850,30000,3600
45714.2857142857,3100,45.7142857142857,3.1,0.985662982581847,13.3501059606035,2.39499299904406,0.0282366236755231,0.00532040970933219,40000,2850,30000,3600
